zip,lat,lng,average summer precipitation (mm/hr),average summer temp (K),temp (C),temp (F)
01701,42.32195,-71.438,0.1168075066,295.3206604,22.3206604,72.17718872
01702,42.28242,-71.4343,0.1168075066,295.3206604,22.3206604,72.17718872
01718,42.52165,-71.4298,0.1198930663,295.1443787,22.14437866,71.85988159
01719,42.48837,-71.5178,0.1219777726,294.7647312,21.76473118,71.17651613
01720,42.48397,-71.4381,0.1168075066,295.3206604,22.3206604,72.17718872
01721,42.25726,-71.4687,0.1164096824,295.3227446,22.32274463,72.18094034
01730,42.4995,-71.278,0.1182954617,295.2356517,22.23565174,72.02417313
01731,42.46422,-71.282,0.1168075066,295.3206604,22.3206604,72.17718872
01740,42.43616,-71.6073,0.1218256886,294.771287,21.77128703,71.18831665
01741,42.53001,-71.3513,0.1198930663,295.1443787,22.14437866,71.85988159
01742,42.46221,-71.365,0.1168075066,295.3206604,22.3206604,72.17718872
01745,42.29155,-71.501,0.1195246469,295.0231972,22.02319719,71.64175494
01746,42.19775,-71.445,0.1146961398,295.331722,22.33172201,72.19709961
01747,42.12477,-71.535,0.1192734646,294.8914286,21.89142863,71.40457153
01748,42.2255,-71.5378,0.1192734646,294.8914286,21.89142863,71.40457153
01749,42.38868,-71.5465,0.1218256886,294.771287,21.77128703,71.18831665
01752,42.3494,-71.5468,0.1218256886,294.771287,21.77128703,71.18831665
01754,42.4264,-71.4561,0.1168075066,295.3206604,22.3206604,72.17718872
01756,42.09301,-71.5515,0.1192734646,294.8914286,21.89142863,71.40457153
01757,42.15723,-71.5198,0.1192734646,294.8914286,21.89142863,71.40457153
01760,42.28436,-71.3497,0.1168075066,295.3206604,22.3206604,72.17718872
01770,42.23416,-71.3753,0.1146961398,295.331722,22.33172201,72.19709961
01772,42.30144,-71.5304,0.1218256886,294.771287,21.77128703,71.18831665
01773,42.42572,-71.3101,0.1168075066,295.3206604,22.3206604,72.17718872
01775,42.42983,-71.5115,0.1215495858,294.8015138,21.80151381,71.24272487
01776,42.38456,-71.4232,0.1168075066,295.3206604,22.3206604,72.17718872
01778,42.3583,-71.359,0.1168075066,295.3206604,22.3206604,72.17718872
01801,42.48694,-71.1542,0.1124467589,295.2532745,22.25327445,72.05589402
01803,42.5028,-71.2015,0.1138994,295.2551988,22.25519885,72.05935793
01810,42.64669,-71.1652,0.1148003717,295.2563924,22.25639242,72.06150635
01821,42.54999,-71.2521,0.1177991587,295.1904341,22.19043413,71.94278144
01824,42.59156,-71.3555,0.1198930663,295.1443787,22.14437866,71.85988159
01826,42.68323,-71.3006,0.1198930663,295.1443787,22.14437866,71.85988159
01827,42.67643,-71.5005,0.1225402372,294.8802276,21.88022756,71.38440961
01830,42.7959,-71.0532,0.1165891049,294.9848511,21.98485107,71.57273193
01832,42.79099,-71.1313,0.1165891049,294.9848511,21.98485107,71.57273193
01833,42.72409,-70.9821,0.1085545063,294.7080058,21.70800578,71.0744104
01834,42.75198,-71.0149,0.115853651,295.0964978,22.09649776,71.77369597
01835,42.75292,-71.086,0.115916424,295.0869684,22.08696841,71.75654315
01840,42.70695,-71.1601,0.1148003717,295.2563924,22.25639242,72.06150635
01841,42.71077,-71.1649,0.1148003717,295.2563924,22.25639242,72.06150635
01843,42.68985,-71.161,0.1148003717,295.2563924,22.25639242,72.06150635
01844,42.73426,-71.1886,0.1148003717,295.2563924,22.25639242,72.06150635
01845,42.67132,-71.0867,0.1148003717,295.2563924,22.25639242,72.06150635
01850,42.65569,-71.3029,0.1198930663,295.1443787,22.14437866,71.85988159
01851,42.62915,-71.3367,0.1198930663,295.1443787,22.14437866,71.85988159
01852,42.63231,-71.2954,0.1198930663,295.1443787,22.14437866,71.85988159
01854,42.64939,-71.3483,0.1198930663,295.1443787,22.14437866,71.85988159
01860,42.83858,-71.0119,0.1163404001,294.9703799,21.97037991,71.54668384
01862,42.57427,-71.2944,0.1198930663,295.1443787,22.14437866,71.85988159
01863,42.63274,-71.3913,0.1198930663,295.1443787,22.14437866,71.85988159
01864,42.58156,-71.0876,0.1148003717,295.2563924,22.25639242,72.06150635
01867,42.53505,-71.1055,0.1148003717,295.2563924,22.25639242,72.06150635
01876,42.61206,-71.2273,0.1148003717,295.2563924,22.25639242,72.06150635
01879,42.66626,-71.4291,0.1198930663,295.1443787,22.14437866,71.85988159
01880,42.50348,-71.0656,0.1139829461,295.2553095,22.25530953,72.05955715
01886,42.58642,-71.4401,0.1198930663,295.1443787,22.14437866,71.85988159
01887,42.56091,-71.1654,0.1148003717,295.2563924,22.25639242,72.06150635
01890,42.45177,-71.1463,0.112404588,295.2532186,22.25321859,72.05579346
01901,42.46125,-70.9464,0.1074960778,294.2797078,21.27970785,70.30347412
01902,42.4712,-70.9398,0.1074960778,294.2797078,21.27970785,70.30347412
01904,42.49151,-70.9717,0.107653559,294.3434333,21.34343334,70.41818002
01905,42.46355,-70.9733,0.1074960778,294.2797078,21.27970785,70.30347412
01906,42.46922,-71.013,0.1123181878,295.2360827,22.23608273,72.02494891
01907,42.47572,-70.9068,0.1074960778,294.2797078,21.27970785,70.30347412
01908,42.42856,-70.9261,0.1074960778,294.2797078,21.27970785,70.30347412
01913,42.85297,-70.9446,0.1105337138,294.6325114,21.63251139,70.93852051
01915,42.56841,-70.8647,0.1085545063,294.7080058,21.70800578,71.0744104
01921,42.6815,-71.0189,0.1148003717,295.2563924,22.25639242,72.06150635
01922,42.75862,-70.9176,0.1102392319,294.643744,21.64374403,70.95873926
01923,42.57398,-70.9492,0.1085545063,294.7080058,21.70800578,71.0744104
01929,42.63478,-70.7768,0.1085545063,294.7080058,21.70800578,71.0744104
01930,42.62605,-70.6897,0.1045871613,292.9989014,19.99890137,67.99802246
01937,42.58579,-70.9841,0.1085545063,294.7080058,21.70800578,71.0744104
01938,42.68568,-70.8399,0.1085545063,294.7080058,21.70800578,71.0744104
01940,42.53523,-71.037,0.1148003717,295.2563924,22.25639242,72.06150635
01944,42.58154,-70.7683,0.1085545063,294.7080058,21.70800578,71.0744104
01945,42.49924,-70.8635,0.1079939481,294.4811734,21.48117335,70.66611203
01949,42.6043,-71.0164,0.1148003717,295.2563924,22.25639242,72.06150635
01950,42.81237,-70.8879,0.1105337138,294.6325114,21.63251139,70.93852051
01951,42.77742,-70.8502,0.1105337138,294.6325114,21.63251139,70.93852051
01952,42.84655,-70.8616,0.1105337138,294.6325114,21.63251139,70.93852051
01960,42.53374,-70.9722,0.1085545063,294.7080058,21.70800578,71.0744104
01965,42.56294,-70.83,0.1085545063,294.7080058,21.70800578,71.0744104
01966,42.65432,-70.6223,0.1045871613,292.9989014,19.99890137,67.99802246
01969,42.72235,-70.8883,0.1085545063,294.7080058,21.70800578,71.0744104
01970,42.51298,-70.9027,0.1085358757,294.7004668,21.70046682,71.06084028
01982,42.62669,-70.8579,0.1085545063,294.7080058,21.70800578,71.0744104
01983,42.63728,-70.9425,0.1085545063,294.7080058,21.70800578,71.0744104
01984,42.60078,-70.8826,0.1085545063,294.7080058,21.70800578,71.0744104
01985,42.7939,-70.9691,0.1105337138,294.6325114,21.63251139,70.93852051
02019,42.0777,-71.4741,0.1146961398,295.331722,22.33172201,72.19709961
02021,42.17504,-71.1265,0.1100446309,295.3209412,22.32094116,72.17769409
02025,42.23603,-70.8191,0.1041432703,294.633273,21.63327301,70.93989141
02026,42.24665,-71.1777,0.1109046972,295.2962602,22.29626025,72.13326844
02030,42.2366,-71.2842,0.1147232536,295.33158,22.33157995,72.19684392
02032,42.15489,-71.2155,0.1100446309,295.3209412,22.32094116,72.17769409
02035,42.06266,-71.2461,0.1115786556,295.3244966,22.32449658,72.18409385
02038,42.08622,-71.4113,0.1146961398,295.331722,22.33172201,72.19709961
02043,42.21678,-70.8849,0.1041268587,294.6350037,21.63500366,70.94300659
02045,42.28437,-70.8827,0.1074960778,294.2797078,21.27970785,70.30347412
02047,42.14582,-70.696,0.1000512766,292.7362467,19.73624674,67.52524414
02048,42.01626,-71.2187,0.1100446309,295.3209412,22.32094116,72.17769409
02050,42.11443,-70.7149,0.1000512766,292.7362467,19.73624674,67.52524414
02052,42.1848,-71.305,0.1146961398,295.331722,22.33172201,72.19709961
02053,42.15352,-71.4291,0.1146961398,295.331722,22.33172201,72.19709961
02054,42.1693,-71.3626,0.1146961398,295.331722,22.33172201,72.19709961
02056,42.11632,-71.3295,0.1146961398,295.331722,22.33172201,72.19709961
02061,42.16075,-70.8177,0.1041268587,294.6350037,21.63500366,70.94300659
02062,42.18563,-71.1946,0.1100446309,295.3209412,22.32094116,72.17769409
02066,42.20129,-70.7616,0.1039026182,294.5305331,21.53053314,70.75495966
02067,42.10778,-71.1818,0.1100446309,295.3209412,22.32094116,72.17769409
02071,42.10392,-71.27,0.1146961398,295.331722,22.33172201,72.19709961
02072,42.1192,-71.1019,0.1100446309,295.3209412,22.32094116,72.17769409
02081,42.14689,-71.2592,0.1140926229,295.3303232,22.33032323,72.19458181
02090,42.22024,-71.2106,0.1100446309,295.3209412,22.32094116,72.17769409
02093,42.05129,-71.3552,0.1146961398,295.331722,22.33172201,72.19709961
02108,42.35657,-71.0652,0.112404588,295.2532186,22.25321859,72.05579346
02109,42.36498,-71.0528,0.112404588,295.2532186,22.25321859,72.05579346
02110,42.35797,-71.0519,0.112404588,295.2532186,22.25321859,72.05579346
02111,42.35067,-71.0605,0.112404588,295.2532186,22.25321859,72.05579346
02113,42.36526,-71.0552,0.112404588,295.2532186,22.25321859,72.05579346
02114,42.36337,-71.0669,0.112404588,295.2532186,22.25321859,72.05579346
02115,42.34046,-71.0948,0.112404588,295.2532186,22.25321859,72.05579346
02116,42.35105,-71.0764,0.112404588,295.2532186,22.25321859,72.05579346
02118,42.33806,-71.0706,0.112404588,295.2532186,22.25321859,72.05579346
02119,42.32405,-71.0852,0.112404588,295.2532186,22.25321859,72.05579346
02120,42.33212,-71.0965,0.112404588,295.2532186,22.25321859,72.05579346
02121,42.3057,-71.0869,0.112404588,295.2532186,22.25321859,72.05579346
02122,42.29427,-71.0519,0.112404588,295.2532186,22.25321859,72.05579346
02124,42.28583,-71.0711,0.112404588,295.2532186,22.25321859,72.05579346
02125,42.31578,-71.0562,0.112404588,295.2532186,22.25321859,72.05579346
02126,42.27588,-71.0918,0.112404588,295.2532186,22.25321859,72.05579346
02127,42.33455,-71.0388,0.112404588,295.2532186,22.25321859,72.05579346
02128,42.37324,-71.0162,0.112404588,295.2532186,22.25321859,72.05579346
02129,42.37975,-71.0617,0.112404588,295.2532186,22.25321859,72.05579346
02130,42.30823,-71.1152,0.112404588,295.2532186,22.25321859,72.05579346
02131,42.28392,-71.1247,0.112404588,295.2532186,22.25321859,72.05579346
02132,42.27931,-71.1607,0.112404588,295.2532186,22.25321859,72.05579346
02133,42.35838,-71.0638,0.112404588,295.2532186,22.25321859,72.05579346
02134,42.35855,-71.1293,0.112404588,295.2532186,22.25321859,72.05579346
02135,42.34989,-71.1542,0.112404588,295.2532186,22.25321859,72.05579346
02136,42.25505,-71.1266,0.111759277,295.2717368,22.27173677,72.08912619
02138,42.37997,-71.1345,0.112404588,295.2532186,22.25321859,72.05579346
02139,42.36224,-71.1025,0.112404588,295.2532186,22.25321859,72.05579346
02140,42.39332,-71.1334,0.112404588,295.2532186,22.25321859,72.05579346
02141,42.37041,-71.0822,0.112404588,295.2532186,22.25321859,72.05579346
02142,42.36295,-71.0819,0.112404588,295.2532186,22.25321859,72.05579346
02143,42.38142,-71.0968,0.112404588,295.2532186,22.25321859,72.05579346
02144,42.40088,-71.122,0.112404588,295.2532186,22.25321859,72.05579346
02145,42.39206,-71.0895,0.112404588,295.2532186,22.25321859,72.05579346
02148,42.43048,-71.0576,0.112404588,295.2532186,22.25321859,72.05579346
02149,42.40643,-71.0545,0.112404588,295.2532186,22.25321859,72.05579346
02150,42.39587,-71.0325,0.112404588,295.2532186,22.25321859,72.05579346
02151,42.41887,-71.004,0.1108417766,294.9432643,21.94326432,71.49787578
02152,42.37724,-70.9812,0.1074960778,294.2797078,21.27970785,70.30347412
02155,42.42324,-71.1088,0.112404588,295.2532186,22.25321859,72.05579346
02163,42.36717,-71.1251,0.112404588,295.2532186,22.25321859,72.05579346
02169,42.23971,-71.018,0.110267224,295.3145535,22.31455351,72.16619632
02170,42.26644,-71.0162,0.112404588,295.2532186,22.25321859,72.05579346
02171,42.28709,-71.026,0.112404588,295.2532186,22.25321859,72.05579346
02176,42.45561,-71.059,0.112404588,295.2532186,22.25321859,72.05579346
02180,42.47396,-71.0971,0.112404588,295.2532186,22.25321859,72.05579346
02184,42.20386,-71.0022,0.1076815838,295.047037,22.04703697,71.68466655
02186,42.23854,-71.0846,0.1101744768,295.317215,22.31721503,72.17098706
02188,42.20724,-70.9576,0.1041268587,294.6350037,21.63500366,70.94300659
02189,42.2111,-70.9314,0.1041268587,294.6350037,21.63500366,70.94300659
02190,42.16625,-70.9525,0.1041268587,294.6350037,21.63500366,70.94300659
02191,42.24434,-70.9438,0.1050112181,294.5417449,21.5417449,70.77514082
02199,42.34748,-71.082,0.112404588,295.2532186,22.25321859,72.05579346
02203,42.36144,-71.0595,0.112404588,295.2532186,22.25321859,72.05579346
02205,42.34935,-71.0556,0.112404588,295.2532186,22.25321859,72.05579346
02210,42.34815,-71.0394,0.112404588,295.2532186,22.25321859,72.05579346
02215,42.34741,-71.1028,0.112404588,295.2532186,22.25321859,72.05579346
02301,42.07791,-71.0422,0.1100446309,295.3209412,22.32094116,72.17769409
02302,42.08792,-70.9986,0.1067002019,294.9332836,21.93328358,71.47991044
02322,42.12666,-71.0492,0.1100446309,295.3209412,22.32094116,72.17769409
02324,41.97272,-70.975,0.1006277317,294.9931946,21.99319458,71.58775024
02325,41.98875,-70.9645,0.1008462092,294.97083,21.97082995,71.54749392
02330,41.87388,-70.7563,0.1002689033,294.7605383,21.76053832,71.16896897
02332,42.04651,-70.7139,0.1000512766,292.7362467,19.73624674,67.52524414
02333,42.03521,-70.9424,0.1041268587,294.6350037,21.63500366,70.94300659
02338,41.99138,-70.8633,0.1011146577,294.94335,21.94335001,71.49803002
02339,42.12241,-70.8567,0.1041268587,294.6350037,21.63500366,70.94300659
02341,42.05604,-70.8725,0.1041268587,294.6350037,21.63500366,70.94300659
02343,42.14733,-71.0048,0.1082941286,295.1180379,22.11803792,71.81246825
02346,41.88034,-70.8745,0.1006277317,294.9931946,21.99319458,71.58775024
02347,41.83101,-70.9594,0.1006277317,294.9931946,21.99319458,71.58775024
02350,42.02043,-70.8456,0.1041268587,294.6350037,21.63500366,70.94300659
02351,42.11805,-70.9591,0.1041268587,294.6350037,21.63500366,70.94300659
02356,42.05519,-71.1207,0.1100446309,295.3209412,22.32094116,72.17769409
02357,42.06224,-71.0775,0.1100446309,295.3209412,22.32094116,72.17769409
02359,42.06547,-70.8014,0.1041268587,294.6350037,21.63500366,70.94300659
02360,41.87817,-70.6309,0.09913748018,294.0269491,21.02694906,69.8485083
02364,41.98616,-70.7482,0.09975666521,294.4186653,21.41866527,70.55359748
02366,41.84868,-70.6613,0.09913748018,294.0269491,21.02694906,69.8485083
02367,41.96345,-70.8098,0.1006277317,294.9931946,21.99319458,71.58775024
02368,42.17506,-71.0501,0.1100446309,295.3209412,22.32094116,72.17769409
02370,42.1295,-70.91,0.1041268587,294.6350037,21.63500366,70.94300659
02375,42.01954,-71.1038,0.1100446309,295.3209412,22.32094116,72.17769409
02379,42.02139,-71.0267,0.1100446309,295.3209412,22.32094116,72.17769409
02382,42.08,-70.9399,0.1041268587,294.6350037,21.63500366,70.94300659
02420,42.45821,-71.2176,0.112404588,295.2532186,22.25321859,72.05579346
02421,42.438,-71.2392,0.1127131286,295.2579447,22.25794467,72.0643004
02445,42.32581,-71.1332,0.112404588,295.2532186,22.25321859,72.05579346
02446,42.3435,-71.1218,0.112404588,295.2532186,22.25321859,72.05579346
02451,42.39859,-71.2573,0.115932577,295.3072586,22.30725865,72.15306556
02452,42.39365,-71.2202,0.112404588,295.2532186,22.25321859,72.05579346
02453,42.36918,-71.241,0.1129758512,295.2619689,22.26196893,72.07154407
02457,42.29777,-71.2689,0.1168075066,295.3206604,22.3206604,72.17718872
02458,42.35294,-71.1876,0.112404588,295.2532186,22.25321859,72.05579346
02459,42.31515,-71.1917,0.112404588,295.2532186,22.25321859,72.05579346
02460,42.35206,-71.2084,0.112404588,295.2532186,22.25321859,72.05579346
02461,42.31693,-71.2088,0.112404588,295.2532186,22.25321859,72.05579346
02462,42.33102,-71.256,0.1157473552,295.3044215,22.3044215,72.14795871
02464,42.31274,-71.2198,0.112404588,295.2532186,22.25321859,72.05579346
02465,42.34969,-71.2265,0.112404588,295.2532186,22.25321859,72.05579346
02466,42.34541,-71.2476,0.1141115537,295.2793651,22.27936508,72.10285714
02467,42.31725,-71.161,0.112404588,295.2532186,22.25321859,72.05579346
02468,42.32777,-71.2314,0.112404588,295.2532186,22.25321859,72.05579346
02472,42.37,-71.1771,0.112404588,295.2532186,22.25321859,72.05579346
02474,42.42053,-71.1567,0.112404588,295.2532186,22.25321859,72.05579346
02476,42.41597,-71.1744,0.112404588,295.2532186,22.25321859,72.05579346
02478,42.39602,-71.1796,0.112404588,295.2532186,22.25321859,72.05579346
02481,42.31064,-71.2778,0.1168075066,295.3206604,22.3206604,72.17718872
02482,42.29455,-71.2986,0.1168075066,295.3206604,22.3206604,72.17718872
02492,42.27615,-71.2439,0.1134647394,295.2694575,22.26945748,72.08502347
02493,42.35893,-71.3001,0.1168075066,295.3206604,22.3206604,72.17718872
02494,42.29959,-71.2317,0.112404588,295.2532186,22.25321859,72.05579346
02532,41.75111,-70.5971,0.09907798202,294.3587053,21.35870531,70.44566956
02534,41.66626,-70.6163,0.09900428392,294.7696391,21.76963908,71.18535034
02535,41.34896,-70.7463,0.1002678108,293.4488961,20.44889606,68.80801291
02536,41.59706,-70.5668,0.09900428392,294.7696391,21.76963908,71.18535034
02537,41.72882,-70.4432,0.1005125497,294.2493551,21.24935506,70.24883911
02538,41.77872,-70.6508,0.09913748018,294.0269491,21.02694906,69.8485083
02539,41.37994,-70.5323,0.09968528772,293.4370382,20.43703817,68.7866687
02540,41.57128,-70.6281,0.09900428392,294.7696391,21.76963908,71.18535034
02542,41.70194,-70.5482,0.09900428392,294.7696391,21.76963908,71.18535034
02543,41.48731,-70.7453,0.1001859657,293.485909,20.48590899,68.87463618
02553,41.71297,-70.6201,0.09900428392,294.7696391,21.76963908,71.18535034
02554,41.28555,-70.0804,0.1002192621,293.1498067,20.14980672,68.2696521
02556,41.63903,-70.6252,0.09900428392,294.7696391,21.76963908,71.18535034
02557,41.44218,-70.5665,0.09968528772,293.4370382,20.43703817,68.7866687
02558,41.74453,-70.6538,0.09903924554,294.5746963,21.57469631,70.83445336
02559,41.69237,-70.6137,0.09900428392,294.7696391,21.76963908,71.18535034
02561,41.76782,-70.5328,0.09913748018,294.0269491,21.02694906,69.8485083
02562,41.78753,-70.5275,0.09913748018,294.0269491,21.02694906,69.8485083
02563,41.71995,-70.4818,0.1005125497,294.2493551,21.24935506,70.24883911
02564,41.26552,-69.9861,0.1004400843,292.2277822,19.22778221,66.61000798
02568,41.44341,-70.6153,0.09968528772,293.4370382,20.43703817,68.7866687
02571,41.76184,-70.7014,0.0991320096,294.0574525,21.05745254,69.90341458
02575,41.39651,-70.655,0.09968528772,293.4370382,20.43703817,68.7866687
02576,41.77807,-70.7634,0.1006085941,294.9807862,21.98078625,71.56541524
02584,41.25753,-70.0052,0.100849335,292.7626008,19.76260083,67.57268149
02601,41.66,-70.2933,0.1005125497,294.2493551,21.24935506,70.24883911
02630,41.69674,-70.3052,0.1005125497,294.2493551,21.24935506,70.24883911
02631,41.74673,-70.0689,0.09939687447,292.8532879,19.85328793,67.73591827
02632,41.66074,-70.3483,0.1005125497,294.2493551,21.24935506,70.24883911
02633,41.68949,-69.974,0.08830761568,292.2695516,19.2695516,66.68519287
02635,41.62348,-70.4405,0.1005125497,294.2493551,21.24935506,70.24883911
